price,floor_built,bedrooms,bathrooms,garage_included,terrace,balcony,swimming_pool,district
1400,60,2,1,False,True,False,False,Chamartín
1300,77,2,2,False,False,False,False,Chamartín
950,72,1,1,False,True,False,False,Chamartín
2975,160,4,3,True,True,False,True,Chamartín
650,30,0,1,False,False,True,False,Chamartín
1200,54,1,1,False,False,False,True,Chamartín
1290,55,2,1,False,True,False,False,Chamartín
900,35,1,1,False,False,False,False,Chamartín
3895,141,4,4,False,True,False,False,Chamartín
1750,148,3,2,True,True,False,True,Chamartín
700,37,0,1,False,False,False,False,Chamartín
830,50,1,1,False,True,False,False,Chamartín
1200,60,1,1,False,True,False,False,Chamartín
725,65,0,1,False,True,False,False,Chamartín
1490,65,3,1,False,False,False,False,Chamartín
1290,65,3,1,False,False,False,False,Chamartín
1290,60,2,1,False,False,False,False,Chamartín
1130,60,2,1,False,False,False,False,Chamartín
1030,60,1,1,False,False,False,False,Chamartín
900,50,1,1,False,False,False,False,Chamartín
1050,82,3,1,False,False,True,True,Chamartín
1400,115,3,2,True,True,True,True,Chamartín
3500,252,3,3,False,True,False,False,Chamartín
1850,90,4,1,False,False,False,False,Chamartín
950,28,1,1,False,False,False,False,Chamartín
900,68,3,1,False,False,False,False,Chamartín
1190,47,2,1,False,False,False,False,Chamartín
1425,87,2,2,True,False,False,True,Chamartín
1750,120,2,2,False,True,False,False,Chamartín
730,35,1,1,False,False,False,True,Chamartín
1300,60,2,1,True,False,False,False,Chamartín
1050,67,1,1,True,False,False,True,Chamartín
1300,100,3,2,False,True,False,False,Chamartín
1300,82,2,2,False,True,False,True,Chamartín
1198,70,2,1,False,True,False,True,Chamartín
1250,80,2,1,False,True,False,False,Chamartín
1300,57,1,1,True,False,False,True,Chamartín
950,55,1,1,False,False,False,True,Chamartín
1700,95,2,2,False,False,False,False,Chamartín
1400,86,3,1,False,False,False,False,Chamartín
2450,93,2,2,False,False,False,False,Chamartín
1500,77,2,2,False,False,True,False,Chamartín
2000,65,1,1,False,True,False,True,Chamartín
2000,80,1,1,False,True,False,True,Chamartín
1200,80,2,1,False,False,False,False,Chamartín
1100,72,1,1,False,False,False,False,Chamartín
1700,85,2,2,False,False,False,False,Chamartín
2570,70,2,2,False,False,False,False,Chamartín
1050,58,1,1,True,False,False,False,Chamartín
1650,70,2,2,False,False,False,False,Chamartín
900,50,2,1,False,False,False,False,Chamartín
3900,129,1,1,False,True,False,False,Chamartín
2565,60,1,1,False,False,False,False,Chamartín
1300,70,1,1,False,True,False,False,Chamartín
4750,210,4,5,False,False,False,True,Chamartín
1400,122,3,2,False,True,False,False,Chamartín
950,65,2,1,False,False,True,False,Chamartín
1350,95,2,2,False,True,False,True,Chamartín
950,60,1,1,False,True,False,False,Chamartín
1300,82,2,2,False,False,False,False,Chamartín
1975,100,2,2,False,False,False,False,Chamartín
1198,29,1,1,False,False,False,False,Chamartín
1300,55,1,1,False,False,False,False,Chamartín
1150,45,1,1,False,False,False,False,Chamartín
3000,134,3,3,False,True,False,False,Chamartín
1250,76,3,1,False,False,False,False,Chamartín
1300,60,1,1,True,False,False,False,Chamartín
3900,129,1,1,False,True,False,False,Chamartín
3550,210,5,4,False,False,True,False,Chamartín
2900,177,3,2,False,True,False,False,Chamartín
2500,215,4,2,False,True,True,False,Chamartín
1350,76,2,1,False,False,False,False,Chamartín
1500,90,2,1,False,False,False,False,Chamartín
3950,223,4,5,True,True,False,True,Chamartín
1300,82,2,2,False,True,False,False,Chamartín
2100,90,2,2,False,True,False,False,Chamartín
800,45,1,1,False,False,False,False,Chamartín
1400,105,2,2,False,False,False,False,Chamartín
2300,160,3,2,False,False,False,False,Chamartín
830,45,1,1,False,False,False,False,Chamartín
1300,69,1,1,False,False,False,False,Chamartín
1200,90,2,1,True,True,False,False,Chamartín
950,45,2,1,False,False,False,False,Chamartín
4800,278,5,3,True,True,False,False,Chamartín
945,65,2,1,False,False,True,False,Chamartín
1650,136,2,2,False,False,False,False,Chamartín
2500,220,5,3,True,True,True,True,Chamartín
2600,150,4,2,False,True,False,False,Chamartín
2450,94,2,2,False,False,False,False,Chamartín
1150,85,1,2,True,True,False,True,Chamartín
1600,80,2,2,False,False,False,False,Chamartín
1950,121,3,2,False,False,True,False,Chamartín
3300,175,4,3,True,True,True,True,Chamartín
1350,85,2,2,False,True,False,False,Chamartín
1650,115,4,2,False,False,False,False,Chamartín
1350,85,2,2,False,False,False,False,Chamartín
1200,70,1,1,False,False,False,False,Chamartín
2500,130,2,2,True,False,False,False,Chamartín
1680,60,1,1,False,True,False,False,Chamartín
1800,130,3,2,False,False,False,False,Chamartín
1250,75,2,2,False,False,False,False,Chamartín
1300,80,2,1,False,True,False,False,Chamartín
1500,132,2,2,False,True,False,False,Chamartín
1950,127,2,2,True,True,False,True,Chamartín
4200,258,2,3,True,True,False,True,Chamartín
1280,70,1,1,False,False,False,False,Chamartín
1600,120,3,2,False,False,False,False,Chamartín
1950,120,2,2,False,False,False,False,Chamartín
1070,55,1,1,True,False,False,False,Chamartín
1300,82,1,2,False,True,True,True,Chamartín
3850,285,4,4,False,True,True,False,Chamartín
1450,79,1,1,False,True,False,False,Chamartín
900,67,1,1,False,True,False,False,Chamartín
2000,154,4,3,True,True,False,False,Chamartín
2000,80,1,1,False,True,False,False,Chamartín
2500,170,3,3,False,False,False,False,Chamartín
2300,120,2,2,True,False,False,False,Chamartín
1300,50,1,1,False,True,False,False,Chamartín
3400,235,5,4,False,False,False,False,Chamartín
1050,113,3,1,False,True,False,False,Chamartín
1300,65,2,1,False,False,False,False,Chamartín
1100,65,2,1,False,False,False,False,Chamartín
2600,138,3,2,True,True,False,False,Chamartín
860,68,2,1,False,False,False,False,Chamartín
2300,120,2,2,True,False,False,False,Chamartín
3200,220,3,3,True,False,False,False,Chamartín
2300,110,2,2,True,False,False,True,Chamartín
1300,60,1,1,True,False,False,False,Chamartín
1400,110,2,1,False,True,False,False,Chamartín
1300,70,1,1,True,False,False,False,Chamartín
1195,55,1,1,False,False,False,True,Chamartín
1400,110,3,1,False,True,False,False,Chamartín
3000,192,5,3,True,False,False,False,Chamartín
1900,98,2,2,False,True,False,False,Chamartín
975,46,1,1,False,False,False,False,Chamartín
1150,70,3,1,False,False,False,False,Chamartín
1290,83,3,1,False,False,False,False,Chamartín
2400,171,4,3,False,False,False,False,Chamartín
1500,126,3,2,True,True,False,False,Chamartín
1350,70,2,2,False,False,False,False,Chamartín
1600,110,2,2,True,False,False,True,Chamartín
2500,120,3,3,True,True,True,True,Chamartín
2100,165,4,2,False,False,True,False,Chamartín
2500,122,2,2,True,True,True,True,Chamartín
1858,108,3,2,False,False,True,False,Chamartín
1750,85,2,2,False,False,False,False,Chamartín
4950,310,5,4,False,False,False,False,Chamartín
1700,85,2,2,False,False,False,False,Chamartín
900,85,2,1,False,True,False,False,Chamartín
2350,102,3,2,False,True,False,False,Chamartín
2250,95,3,3,False,True,False,True,Chamartín
1000,60,1,1,False,True,False,True,Chamartín
2300,120,2,2,True,False,False,False,Chamartín
2950,179,3,3,False,False,False,True,Chamartín
1580,75,1,1,False,False,False,True,Chamartín
5500,474,5,4,True,True,False,False,Chamartín
1500,127,2,1,True,False,False,False,Chamartín
2700,160,4,4,False,False,True,False,Chamartín
8500,353,6,4,True,True,True,True,Chamartín
1250,72,2,1,False,False,False,False,Chamartín
1450,90,2,2,True,False,False,True,Chamartín
1250,110,3,2,False,True,False,False,Chamartín
1350,65,1,1,False,False,False,True,Chamartín
2500,160,4,2,False,True,False,False,Chamartín
2400,166,4,2,False,False,False,False,Chamartín
1100,56,1,1,False,False,False,False,Chamartín
2800,200,4,4,True,False,False,True,Chamartín
1260,80,1,1,False,True,False,True,Chamartín
8000,377,6,4,False,True,False,True,Chamartín
1485,50,1,1,False,False,False,False,Chamartín
1900,125,4,2,False,True,True,False,Chamartín
5000,317,6,4,True,True,False,False,Chamartín
2800,190,2,3,False,False,False,False,Chamartín
7500,300,4,3,True,True,False,True,Chamartín
3300,191,4,3,True,True,False,False,Chamartín
3500,217,4,3,True,True,False,False,Chamartín
1000,54,1,1,False,True,False,False,Chamartín
1400,112,2,1,False,True,False,False,Chamartín
3200,222,4,3,False,True,False,False,Chamartín
2650,161,3,2,False,False,False,False,Chamartín
1190,63,1,1,False,False,False,True,Chamartín
3300,205,3,3,True,True,False,False,Chamartín
2200,80,2,2,True,False,False,False,Chamartín
2200,116,3,2,True,False,False,True,Chamartín
2700,153,2,2,False,False,False,False,Chamartín
2225,55,1,1,False,False,False,False,Chamartín
1000,81,1,1,True,False,False,False,Chamartín
2500,85,2,1,True,True,False,False,Chamartín
1650,80,2,1,False,False,False,False,Chamartín
3200,220,4,3,True,False,False,False,Chamartín
2600,150,1,1,False,True,False,True,Chamartín
950,75,2,1,False,False,False,True,Chamartín
2000,110,2,2,False,False,False,False,Chamartín
2000,140,4,2,False,False,False,False,Chamartín
3300,200,4,3,True,True,True,True,Chamartín
3100,180,2,3,True,True,False,False,Chamartín
8500,353,7,4,True,True,True,True,Chamartín
1950,115,2,2,True,False,False,False,Chamartín
7000,280,4,4,True,True,True,True,Chamartín
900,40,1,1,False,False,False,False,Chamartín
8500,353,5,4,False,True,False,True,Chamartín
1900,63,1,1,False,False,True,False,Chamartín
1590,100,1,2,False,False,False,False,Chamartín
1350,80,2,1,False,False,True,False,Chamartín
2300,180,3,3,False,False,False,False,Chamartín
1615,40,0,1,False,False,False,False,Chamartín
1832,55,2,1,False,False,False,False,Chamartín
1150,74,1,1,False,False,False,False,Chamartín
3850,285,4,4,False,True,False,False,Chamartín
2400,142,4,2,True,True,False,True,Chamartín
1325,50,1,1,False,True,True,False,Chamartín
1650,122,2,2,False,False,False,False,Chamartín
3250,230,3,2,True,True,False,False,Chamartín
3000,250,4,4,True,False,False,False,Chamartín
2100,112,3,2,False,True,False,False,Chamartín
2900,150,4,3,True,False,False,True,Chamartín
2970,85,2,2,False,True,True,False,Chamartín
1200,40,1,1,False,False,False,False,Chamartín
3600,300,5,4,True,False,False,False,Chamartín
1500,100,2,2,False,True,False,False,Chamartín
3150,237,5,4,True,True,False,True,Chamartín
1300,86,3,2,False,False,False,False,Chamartín
2975,140,4,3,True,False,False,True,Chamartín
6750,205,3,4,False,False,False,True,Chamartín
13500,363,4,6,False,False,False,True,Chamartín
9000,205,3,3,False,False,False,True,Chamartín
5940,240,4,4,True,False,False,True,Chamartín
2000,110,2,2,False,False,True,False,Chamartín
975,56,1,1,False,False,False,False,Chamartín
7000,180,4,4,True,True,False,True,Chamartín
2900,196,4,3,True,False,False,False,Chamartín
1750,75,2,1,False,False,False,False,Chamartín
2000,83,1,2,False,False,False,False,Chamartín
3750,221,4,3,True,False,False,True,Chamartín
2475,65,1,1,False,False,False,False,Chamartín
2340,85,1,1,False,False,False,False,Chamartín
2300,95,2,2,False,False,False,False,Chamartín
975,70,1,1,True,False,False,False,Chamartín
3300,211,4,3,True,True,False,True,Chamartín
3750,223,5,3,True,True,False,True,Chamartín
1500,106,2,2,False,False,False,False,Chamartín
2835,60,1,1,False,True,False,False,Chamartín
2835,68,1,1,False,True,False,False,Chamartín
7500,300,4,4,True,True,False,True,Chamartín
950,56,1,1,False,False,False,False,Chamartín
1600,86,2,2,True,True,False,False,Chamartín
1450,71,2,1,False,False,False,False,Chamartín
1700,100,3,2,True,False,True,False,Chamartín
1350,58,1,1,False,False,False,False,Chamartín
2600,85,3,2,True,False,False,False,Chamartín
1755,53,1,1,False,False,False,False,Chamartín
1900,85,2,2,True,False,False,False,Chamartín
1500,40,1,1,False,True,False,False,Chamartín
1600,100,1,1,False,False,False,False,Chamartín
3600,180,4,3,True,False,False,False,Chamartín
2600,85,3,2,True,False,False,False,Chamartín
1790,120,4,2,False,True,False,False,Chamartín
1300,80,1,1,False,True,False,False,Chamartín
1325,55,1,1,False,False,False,False,Chamartín
1800,76,1,1,False,False,False,False,Chamartín
1195,55,1,1,False,False,False,True,Chamartín
1200,89,4,2,True,True,False,False,Chamartín
2200,83,2,2,False,False,False,False,Chamartín
1750,89,2,2,False,False,False,True,Chamartín
2565,75,2,1,False,False,False,False,Chamartín
1200,72,3,1,False,True,False,False,Chamartín
2000,155,4,2,False,True,False,False,Chamartín
1500,105,4,2,False,False,False,False,Chamartín
2200,84,2,2,False,False,False,False,Chamartín
2700,181,3,3,False,True,False,False,Chamartín
3500,120,2,2,True,False,False,True,Chamartín
1450,90,3,2,False,False,False,False,Chamartín
5500,200,3,3,False,False,False,False,Chamartín
4200,366,5,3,True,False,False,False,Chamartín
2600,160,3,2,False,False,False,False,Chamartín
2025,55,1,1,False,False,False,False,Chamartín
2865,85,2,2,False,False,False,False,Chamartín
2430,72,1,1,False,False,False,False,Chamartín
2800,105,2,2,False,False,False,True,Chamartín
6480,200,4,5,False,True,False,True,Chamartín
3300,211,4,3,False,True,False,False,Chamartín
2025,59,1,1,False,False,False,False,Chamartín
4320,162,3,2,False,True,False,False,Chamartín
2970,79,2,2,False,False,False,False,Chamartín
2160,48,1,1,False,False,False,False,Chamartín
8550,205,3,2,False,True,False,False,Chamartín
3300,211,4,3,True,True,True,True,Chamartín
7200,205,3,4,False,False,False,True,Chamartín
950,45,1,1,True,True,False,True,Chamartín
3500,175,3,3,True,True,False,True,Chamartín
1150,45,1,1,False,False,False,False,Chamartín
8000,517,4,4,True,True,False,True,Chamartín
8000,517,6,6,True,True,False,True,Chamartín
2025,65,1,1,False,False,True,False,Chamartín
3300,211,4,3,True,True,True,True,Chamartín
3500,170,2,2,True,False,False,False,Chamartín
3300,170,2,2,True,False,False,False,Chamartín
14000,530,7,6,True,True,True,False,Chamartín
1750,125,4,2,False,True,False,False,Chamartín
8000,517,6,7,True,True,False,True,Chamartín
3500,170,3,3,True,True,False,True,Chamartín
2700,95,3,2,False,False,False,False,Chamartín
2250,121,3,2,True,True,False,False,Chamartín
3300,211,4,3,True,True,False,True,Chamartín
1050,70,1,1,True,False,False,True,Chamartín
1000,44,1,1,False,False,False,False,Chamartín
6210,200,4,4,False,False,False,False,Chamartín
2500,60,1,1,False,False,True,False,Chamartín
2500,60,1,1,False,False,True,False,Chamartín
2150,149,3,2,True,False,False,True,Chamartín
1230,68,1,1,False,True,False,True,Chamartín
1240,68,1,1,False,True,False,True,Chamartín
1250,67,1,1,False,True,False,True,Chamartín
1240,67,1,1,False,True,False,True,Chamartín
1400,92,2,2,False,True,False,False,Chamartín
3000,170,4,3,False,True,True,False,Chamartín
2860,70,2,2,False,False,False,False,Chamartín
4350,270,4,4,True,True,False,False,Chamartín
3250,157,3,3,False,False,True,False,Chamartín
1440,65,2,1,False,False,False,False,Chamartín
1230,60,2,1,False,False,False,False,Chamartín
1600,113,3,2,False,False,False,False,Chamartín
1200,91,3,2,True,False,False,False,Chamartín
975,74,1,1,False,False,False,False,Chamartín
3300,211,4,3,True,True,False,True,Chamartín
4000,190,2,2,False,False,False,False,Chamartín
7000,236,4,4,True,True,True,True,Chamartín
3300,180,3,3,True,False,False,True,Chamartín
2900,170,4,3,True,True,True,False,Chamartín
1400,91,3,2,False,False,False,False,Chamartín
1160,80,2,1,False,False,False,False,Chamartín
7000,361,4,4,True,True,False,True,Chamartín
4950,320,4,3,True,True,False,True,Chamartín
4200,220,4,4,False,True,False,False,Chamartín
2800,202,5,2,True,False,False,False,Chamartín
6999,250,4,4,True,True,True,True,Chamartín
3850,285,4,4,False,True,False,False,Chamartín
3600,250,4,4,True,False,False,False,Chamartín
1500,127,2,1,True,False,False,False,Chamartín
4000,236,3,2,False,False,False,True,Chamartín
2100,136,3,2,False,True,False,False,Chamartín
7000,250,4,4,True,True,False,True,Chamartín
2400,150,4,2,False,True,False,False,Chamartín
1290,98,3,2,False,False,False,False,Chamartín
1150,50,1,1,False,False,False,True,Chamartín
8000,517,6,7,True,True,True,True,Chamartín
2200,150,4,3,True,True,False,False,Chamartín
7000,250,4,3,True,True,False,True,Chamartín
2100,130,2,2,True,True,False,True,Chamartín
3200,151,2,3,True,True,False,True,Chamartín
3850,285,4,4,False,True,False,False,Chamartín
5500,300,5,6,True,True,False,True,Chamartín
2070,39,1,1,False,True,True,False,Chamartín
3600,337,5,4,True,False,False,False,Chamartín
3500,175,3,3,True,True,False,True,Chamartín
1350,95,2,2,False,False,False,False,Chamartín
2500,170,3,2,False,True,False,False,Chamartín
2500,153,4,3,True,True,True,False,Chamartín
5500,317,6,4,True,False,False,False,Chamartín
1000,62,1,1,False,False,False,False,Chamartín
2650,185,4,3,False,True,False,False,Chamartín
6500,255,4,3,True,True,False,True,Chamartín
7000,256,4,3,True,True,False,True,Chamartín
940,54,1,1,False,False,False,False,Chamartín
3300,205,3,3,True,True,False,False,Chamartín
3750,210,3,2,False,False,False,False,Chamartín
1190,80,2,1,False,False,False,False,Chamartín
1350,83,3,2,False,True,False,False,Chamartín
4500,130,1,1,True,True,False,True,Chamartín
4500,130,1,1,True,True,False,True,Chamartín
1769,108,3,2,False,False,True,False,Chamartín
4200,280,5,4,True,True,False,False,Chamartín
1250,88,3,1,False,True,False,False,Chamartín
2150,161,3,2,False,True,False,False,Chamartín
3100,180,3,3,True,True,False,False,Chamartín
7000,250,4,3,True,True,False,True,Chamartín
2440,64,2,1,False,True,False,False,Chamartín
2670,44,2,1,False,True,False,False,Chamartín
3500,204,4,3,True,False,False,True,Chamartín
950,75,0,1,False,False,False,False,Chamartín
2650,185,4,3,False,True,False,False,Chamartín
2375,150,3,2,True,True,False,False,Chamartín
1450,80,2,1,False,False,False,False,Chamartín
3400,241,3,3,True,True,False,False,Chamartín
1650,45,1,1,False,False,False,False,Chamartín
3400,210,4,3,False,True,False,False,Chamartín
3995,185,2,2,True,True,False,False,Chamartín
2000,110,2,2,False,False,False,False,Chamartín
1715,108,2,2,False,False,True,False,Chamartín
1595,123,3,2,True,False,False,True,Chamartín
1260,92,1,1,False,False,False,True,Chamartín
1200,64,1,1,True,True,False,True,Chamartín
1260,80,1,1,False,False,True,True,Chamartín
8200,305,4,4,True,True,False,True,Chamartín
7100,305,5,4,True,True,False,True,Chamartín
975,45,1,1,False,False,False,True,Chamartín
2800,180,5,3,False,False,False,False,Chamartín
2950,140,4,5,False,True,True,False,Chamartín
2500,197,5,3,True,False,False,True,Chamartín
1800,136,3,2,True,False,False,False,Chamartín
1500,105,3,2,False,False,False,False,Chamartín
2650,184,4,3,False,True,False,False,Chamartín
2080,90,2,2,False,False,False,False,Chamartín
2300,136,4,3,True,True,False,True,Chamartín
3300,211,4,3,True,True,False,True,Chamartín
1800,136,3,2,False,False,False,False,Chamartín
6000,324,4,3,True,True,False,False,Chamartín
1705,50,1,1,False,False,False,False,Chamartín
1100,30,0,1,False,False,False,False,Chamartín
4499,200,4,3,True,False,False,True,Chamartín
4200,280,5,4,True,True,False,False,Chamartín
3200,208,4,3,True,False,False,False,Chamartín
1800,136,3,2,True,False,False,False,Chamartín
1300,103,3,2,False,True,False,False,Chamartín
1275,87,1,1,False,True,False,False,Chamartín
1275,80,1,1,False,True,False,False,Chamartín
1750,87,2,2,True,False,True,False,Chamartín
1590,79,2,1,True,True,False,False,Chamartín
3650,175,4,3,True,False,False,True,Chamartín
4800,250,5,3,True,True,False,False,Chamartín
1800,136,3,2,True,False,False,False,Chamartín
3000,184,4,3,True,True,False,True,Chamartín
4750,210,4,5,True,False,False,True,Chamartín
2600,140,4,2,False,True,False,False,Chamartín
1350,47,1,1,False,False,False,True,Chamartín
8000,366,4,4,True,True,True,True,Chamartín
1700,85,2,2,False,False,False,False,Chamartín
5200,315,6,4,True,False,False,False,Chamartín
1200,70,3,1,False,False,True,False,Chamartín
2300,180,3,2,False,False,False,False,Chamartín
2700,150,2,3,True,True,False,True,Chamartín
7000,250,4,4,True,True,True,True,Chamartín
3250,211,4,3,True,True,False,True,Chamartín
1150,69,1,1,False,False,False,False,Chamartín
2200,158,3,3,True,False,False,False,Chamartín
3400,241,3,3,True,False,False,False,Chamartín
4000,200,2,2,True,True,False,False,Chamartín
1750,82,3,2,True,False,False,False,Chamartín
1400,80,3,2,True,False,False,True,Chamartín
5000,305,4,5,False,False,False,False,Chamartín
1400,100,3,1,False,False,False,False,Chamartín
6000,220,4,3,True,True,True,True,Chamartín
1400,95,2,2,False,False,False,False,Chamartín
1700,85,2,1,False,False,False,False,Chamartín
1800,115,2,3,True,False,False,False,Chamartín
1050,50,1,1,False,False,False,False,Chamartín
1400,65,3,1,False,False,False,False,Chamartín
1480,85,3,1,True,False,False,False,Chamartín
2150,105,3,2,True,True,False,False,Chamartín
1900,69,3,2,False,False,False,False,Chamartín
1700,85,2,2,False,False,False,False,Chamartín
1195,50,1,1,False,False,False,True,Chamartín
3000,140,2,2,False,False,False,False,Chamartín
2300,120,2,2,True,False,False,False,Chamartín
1300,80,2,2,False,False,False,False,Chamartín
4950,316,5,4,True,True,False,False,Chamartín
1100,65,1,1,False,False,False,True,Chamartín
1100,65,2,1,False,False,False,False,Chamartín
2600,145,4,2,False,True,False,False,Chamartín
1650,90,2,2,False,False,False,False,Chamartín
1700,100,2,2,False,True,False,False,Chamartín
3100,200,4,3,False,True,False,False,Chamartín
1260,80,1,1,False,True,False,True,Chamartín
1400,92,3,1,False,True,False,False,Chamartín
850,65,1,1,False,True,False,False,Chamartín
1060,48,1,1,False,True,False,False,Chamartín
1700,85,2,2,False,False,False,False,Chamartín
1500,114,3,2,False,True,False,False,Chamartín
2300,120,2,2,True,False,False,False,Chamartín
1799,108,2,2,False,False,True,False,Chamartín
1700,85,2,2,False,False,False,False,Chamartín
1200,58,1,1,False,True,False,False,Chamartín
1300,35,1,1,False,True,False,False,Chamartín
1200,52,1,1,False,False,False,False,Chamartín
1250,63,1,1,False,False,False,False,Chamartín
1200,45,1,1,False,False,False,False,Chamartín
1010,56,1,1,False,False,False,False,Chamartín
1100,66,1,1,False,False,False,False,Chamartín
1200,52,1,1,False,True,False,False,Chamartín
2750,220,4,3,True,True,False,True,Chamartín
2300,120,2,2,True,False,False,False,Chamartín
2300,150,4,2,False,False,True,False,Chamartín
3500,213,4,3,False,True,False,False,Chamartín
1500,102,2,2,True,False,False,False,Chamartín
2700,100,2,2,False,False,False,False,Chamartín
1200,69,2,1,False,False,False,False,Chamartín
3400,207,4,3,False,True,True,False,Chamartín
1400,109,2,1,False,False,True,False,Chamartín
1250,88,2,1,False,True,True,False,Chamartín
2200,105,2,2,False,False,False,False,Chamartín
1300,62,2,1,False,False,False,False,Chamartín
1700,85,2,2,False,False,False,False,Chamartín
750,50,1,1,False,False,False,False,Chamartín
1700,85,2,2,False,False,False,False,Chamartín
1100,64,1,1,False,False,False,False,Chamartín
1000,67,0,1,True,True,False,False,Chamartín
3400,230,4,4,False,False,False,False,Chamartín
775,45,1,1,True,False,False,False,Chamartín
1700,80,2,2,False,False,False,False,Chamartín
1650,136,2,2,False,False,False,False,Chamartín
1890,137,2,2,True,True,False,True,Chamartín
2000,120,2,2,True,True,False,False,Chamartín
1500,78,2,2,False,False,False,False,Chamartín
3500,230,3,3,True,False,False,False,Chamartín
2300,160,3,3,False,False,False,False,Chamartín
1950,120,3,3,True,False,False,False,Chamartín
1500,84,2,2,False,True,True,False,Chamartín
2500,158,3,2,True,False,False,True,Chamartín
1500,100,2,2,True,True,False,False,Chamartín
1350,97,2,2,False,False,False,False,Chamartín
1100,73,1,1,False,True,False,False,Chamartín
5000,256,5,4,True,True,False,True,Chamartín
1250,119,1,2,False,False,False,False,Chamartín
1900,98,2,2,False,True,False,False,Chamartín
2600,145,4,2,False,True,False,False,Chamartín
4200,225,4,5,False,True,False,False,Chamartín
2100,140,4,2,True,False,False,False,Chamartín
1065,48,1,1,False,False,False,False,Chamartín
1500,70,2,2,True,False,False,True,Chamartín
2100,120,3,2,True,False,False,True,Chamartín
1800,110,3,2,True,False,False,False,Chamartín
1950,122,2,2,True,True,False,True,Chamartín
3400,210,5,5,False,False,True,False,Chamartín
1750,85,2,2,False,False,False,False,Chamartín
1950,120,2,2,True,False,False,False,Chamartín
1700,95,2,2,False,False,False,False,Chamartín
1450,84,2,1,True,True,False,False,Chamartín
4100,243,3,4,True,False,False,False,Chamartín
1265,80,1,1,False,True,False,True,Chamartín
4300,190,2,3,False,False,False,False,Chamartín
1470,89,3,1,False,False,False,False,Chamartín
1650,136,2,2,False,False,False,False,Chamartín
1275,89,2,2,False,False,False,False,Chamartín
1950,120,2,2,True,False,False,True,Chamartín
1600,121,3,2,False,True,False,False,Chamartín
1100,62,2,1,False,False,False,False,Chamartín
850,45,0,1,False,False,False,True,Chamartín
6950,396,5,4,True,False,False,True,Chamartín
2400,110,3,2,False,True,False,False,Chamartín
870,38,1,1,False,False,False,False,Chamartín
950,60,2,1,False,False,False,False,Chamartín
1600,108,2,2,False,False,False,False,Chamartín
1000,67,0,1,True,True,False,False,Chamartín
1200,80,1,1,False,True,False,False,Chamartín
1750,90,3,1,False,True,False,False,Chamartín
2500,134,2,3,False,False,False,False,Chamartín
1500,78,2,2,False,False,False,False,Chamartín
1300,65,1,1,False,False,False,False,Chamartín
1775,130,2,2,False,True,True,False,Chamartín
1800,95,2,2,False,False,False,False,Chamartín
1750,148,3,2,True,True,False,True,Chamartín
2700,90,2,2,False,False,False,False,Chamartín
1250,65,1,1,False,True,False,False,Chamartín
3300,191,4,3,True,True,False,True,Chamartín
1300,85,3,2,False,False,False,False,Chamartín
1350,47,1,1,False,False,False,True,Chamartín
860,40,0,1,False,False,False,False,Chamartín
1700,87,3,2,False,True,False,False,Chamartín
2200,160,3,3,True,False,False,False,Chamartín
2000,150,4,2,False,False,False,False,Chamartín
2044,140,4,2,False,True,False,False,Chamartín
1150,85,1,2,True,True,False,True,Chamartín
1350,89,3,1,False,False,False,False,Chamartín
3500,207,4,3,True,True,True,False,Chamartín
1250,75,2,2,False,False,False,False,Chamartín
2500,160,4,2,False,False,True,False,Chamartín
2500,150,3,2,True,False,False,False,Chamartín
1400,55,2,1,False,False,True,False,Chamartín
1200,50,2,1,False,False,False,False,Chamartín
3900,230,2,3,False,True,False,False,Chamartín
1350,82,2,1,True,True,False,False,Chamartín
1300,80,3,2,True,True,False,False,Chamartín
2800,134,3,2,True,True,False,True,Chamartín
1750,75,2,1,True,False,False,False,Chamartín
1600,88,2,2,True,False,False,False,Chamartín
1400,79,1,1,True,False,False,False,Chamartín
1550,98,3,1,False,False,False,False,Chamartín
1700,92,2,2,True,False,False,True,Chamartín
1600,80,3,1,False,False,True,False,Chamartín
1600,78,2,1,False,False,True,False,Chamartín
3300,200,4,3,False,True,False,True,Chamartín
1300,90,1,2,False,False,False,True,Chamartín
850,40,1,1,False,False,False,False,Chamartín
860,52,1,1,False,True,False,False,Chamartín
3500,210,3,1,False,True,True,False,Chamartín
1000,44,1,1,False,True,False,False,Chamartín
7000,361,4,4,True,True,False,True,Chamartín
2000,90,2,2,True,False,False,False,Chamartín
1150,65,2,1,False,True,False,False,Chamartín
1985,138,4,2,True,True,False,False,Chamartín
3000,134,3,3,False,True,False,False,Chamartín
1150,94,1,1,False,False,False,False,Chamartín
2900,170,3,3,True,True,True,False,Chamartín
1700,150,2,2,True,False,False,True,Chamartín
2150,113,2,2,False,True,False,False,Chamartín
1450,75,2,2,False,False,False,False,Chamartín
1350,80,2,1,False,True,False,False,Chamartín
2800,164,4,3,True,True,False,True,Chamartín
1300,82,2,2,False,True,False,True,Chamartín
1890,123,4,2,False,True,False,False,Chamartín
1500,78,2,2,False,False,False,False,Chamartín
1600,91,2,1,False,False,False,True,Chamartín
1150,84,2,1,False,False,False,False,Chamartín
1600,75,2,2,False,False,False,False,Chamartín
1300,52,1,1,False,True,False,False,Chamartín
1450,80,3,1,False,False,False,False,Chamartín
1550,100,3,1,True,True,True,False,Chamartín
4500,162,2,5,False,False,False,False,Chamartín
